active_cust,expenditure,months_on_network,Num_complaints,number_plan_changes,relocated,monthly_bill,technical_issues_per_month,Speed_test_result
1,1316.8,74,4,2,0,81,4,86
1,1313.6,74,4,2,0,82,4,86
1,1313.6,74,4,2,0,78,4,86
1,1319.2,73,4,2,0,85,4,86
1,1318.4,74,4,2,0,95,4,86
1,1308.8,76,4,2,0,83,4,86
1,1297.6,78,4,2,0,84,4,86
1,1300.0,78,4,2,0,75,4,86
1,1300.0,77,4,2,0,78,4,86
1,1295.2,78,4,2,0,170,4,86
1,1288.8,80,4,2,0,181,4,86
1,1293.6,79,4,2,0,180,4,86
1,1278.4,82,4,2,0,31,4,86
1,1280.0,81,4,2,0,173,4,86
1,1284.0,81,4,2,0,176,4,86
1,1322.4,74,4,2,0,132,4,86
1,1316.0,73,4,2,0,120,4,86
1,1321.6,73,4,2,0,166,4,86
1,1311.2,75,4,2,0,121,4,86
1,1310.4,75,4,2,0,45,4,86
1,1314.4,74,4,2,0,37,4,86
1,1315.2,74,4,2,0,128,4,86
1,1310.4,75,4,2,0,121,4,86
1,1300.0,78,4,2,0,122,4,86
1,1297.6,78,4,2,0,44,4,86
1,1298.4,78,4,2,0,38,4,86
1,1296.8,78,4,2,0,35,4,86
1,1298.4,78,4,2,0,39,4,86
1,1287.2,81,4,2,0,47,4,86
1,1288.8,79,4,2,0,126,4,86
1,1294.4,79,4,2,0,51,4,86
1,1288.8,79,4,2,0,134,4,86
1,1300.0,77,4,2,0,75,4,86
1,1306.4,75,4,2,0,84,4,86
1,1304.8,77,4,2,0,41,4,86
1,1303.2,76,4,2,0,37,4,86
1,1308.0,76,4,2,0,37,4,86
1,1306.4,77,4,2,0,31,4,86
1,1309.6,75,4,2,0,34,4,86
1,1293.6,79,4,2,0,47,4,86
1,1290.4,80,4,2,0,47,4,86
1,1284.8,80,4,2,0,44,4,86
1,1284.8,81,4,2,0,35,4,86
1,1278.4,83,4,2,0,50,4,86
1,1273.6,83,4,2,0,45,4,86
1,1271.2,82,4,2,0,44,4,86
1,1283.2,81,4,2,0,77,4,87
1,1292.8,79,4,2,0,50,4,87
1,1300.8,78,4,2,0,121,4,87
1,1298.4,78,4,2,0,173,4,87
1,1306.4,76,4,2,0,175,4,87
1,1304.0,76,4,2,0,169,4,87
1,1308.8,76,4,2,0,178,4,87
1,1309.6,75,4,2,0,166,4,87
1,1332.8,72,4,2,0,169,4,87
1,1336.0,71,4,2,0,180,4,87
1,1332.0,71,4,2,0,165,4,87
1,1337.6,71,4,2,0,169,4,87
1,1330.4,71,4,2,0,175,4,87
1,1329.6,72,4,2,0,165,4,87
1,1336.0,70,4,2,0,177,4,86
1,1339.2,70,4,2,0,171,4,86
1,1338.4,71,4,2,0,73,4,86
1,1318.4,74,4,2,0,42,4,86
1,1302.4,78,4,2,0,123,4,87
1,1294.4,79,4,2,0,130,4,87
1,1290.4,79,4,2,0,37,4,87
1,1291.2,79,4,2,0,90,4,87
1,1277.6,81,4,2,0,46,4,87
1,1288.0,79,4,2,0,130,4,87
1,1298.4,78,4,2,0,35,4,87
1,1300.0,78,4,2,0,126,4,87
1,1296.8,78,4,2,0,44,4,87
1,1291.2,79,4,2,0,36,4,87
1,1295.2,78,4,2,0,45,4,87
1,1284.0,80,4,2,0,76,4,87
1,1288.8,79,4,2,0,160,4,87
1,1308.0,76,4,2,0,91,4,87
1,1308.8,75,4,2,0,135,4,87
1,1312.8,76,4,2,0,118,4,87
1,1302.4,78,4,2,0,122,4,87
1,1303.2,76,4,2,0,168,4,87
1,1309.6,76,4,2,0,93,4,87
1,1304.0,76,4,2,0,75,4,87
1,1310.4,76,4,2,0,48,4,87
1,1300.0,76,4,2,0,86,4,87
1,1303.2,77,4,2,0,85,4,87
1,1296.8,77,4,2,0,34,4,87
1,1293.6,79,4,2,0,117,4,87
1,1295.2,79,4,2,0,135,4,87
1,1295.2,78,4,2,0,174,4,87
1,1296.8,79,4,2,0,116,4,87
1,1292.0,79,4,2,0,74,4,87
1,1283.2,81,4,2,0,87,4,87
1,1284.8,81,4,2,0,92,4,87
1,1280.8,81,4,2,0,87,4,87
1,1280.0,81,4,2,0,30,4,87
1,1281.6,82,4,2,0,83,4,87
1,1276.0,82,4,2,0,74,4,87
1,1281.6,82,4,2,0,77,4,87
1,1271.2,83,4,2,0,88,4,87
1,1272.0,82,4,2,0,75,4,87
1,1275.2,82,4,2,0,80,4,87
1,1267.2,84,4,2,0,129,4,87
1,1274.4,83,4,2,0,79,4,87
1,1268.0,83,4,2,0,93,4,87
1,1277.6,83,4,2,0,135,4,87
1,1271.2,83,4,2,0,44,4,87
1,1259.2,85,4,2,0,74,4,87
1,1257.6,86,4,2,0,137,4,87
1,1264.0,85,4,2,0,43,4,87
1,1275.2,83,4,2,0,122,4,87
1,1273.6,83,4,2,0,176,4,87
1,1272.8,83,4,2,0,174,4,87
1,1276.0,83,4,2,0,169,4,87
1,1277.6,82,4,2,0,173,4,87
1,1276.8,82,4,2,0,173,4,87
1,1272.8,83,4,2,0,132,4,87
1,1271.2,84,4,2,0,129,4,87
1,1256.0,88,4,2,0,119,2,87
1,1256.8,86,4,2,0,178,2,87
1,1261.6,85,4,2,0,181,2,87
1,1257.6,86,4,2,0,169,2,87
1,1268.8,84,4,2,0,166,2,87
1,1271.2,83,4,2,0,118,4,87
1,1285.6,80,4,2,0,82,4,86
1,1278.4,81,4,2,0,115,4,86
1,1265.6,84,4,2,0,134,4,86
1,1270.4,83,4,2,0,170,4,86
1,1262.4,84,4,2,0,75,4,86
1,1267.2,85,4,2,0,84,4,86
1,1264.8,84,4,2,0,80,4,86
1,1260.0,85,4,2,0,76,4,86
1,1260.0,86,4,2,0,76,4,86
1,1260.8,86,4,2,0,161,4,87
1,1264.8,85,4,2,0,133,4,87
1,1253.6,86,4,2,0,87,4,87
1,1268.8,84,4,2,0,42,4,87
1,1265.6,84,4,2,0,122,4,87
1,1274.4,82,4,2,0,135,4,86
1,1277.6,83,4,2,0,51,4,86
1,1264.8,84,4,2,0,120,4,86
1,1268.0,83,4,2,0,137,4,86
1,1273.6,83,4,2,0,80,4,86
1,1277.6,83,4,2,0,135,4,86
1,1262.4,85,4,2,0,79,4,86
1,1260.0,85,4,2,0,42,4,86
1,1253.6,87,4,2,0,170,4,86
1,1242.4,90,4,2,0,75,4,86
1,1247.2,89,4,2,0,87,4,86
1,1248.8,88,4,2,0,82,4,86
1,1246.4,88,4,2,0,50,4,86
1,1248.0,89,4,2,0,39,4,86
1,1260.8,87,4,2,0,39,4,86
1,1262.4,86,4,2,0,79,4,86
1,1265.6,85,4,2,0,178,4,86
1,1267.2,85,4,2,0,95,4,86
1,1279.2,81,4,2,0,47,4,86
1,1284.8,81,4,2,0,43,4,86
1,1282.4,81,4,2,0,130,4,86
1,1288.0,80,4,2,0,83,4,86
1,1272.0,83,4,2,0,85,4,86
1,1274.4,83,4,2,0,53,4,86
1,1281.6,81,4,2,0,88,4,86
1,1281.6,81,4,2,0,82,4,86
1,1284.0,80,4,2,0,53,4,86
1,1283.2,81,4,2,0,40,4,86
1,1282.4,82,4,2,0,166,4,86
1,1284.0,81,4,2,0,82,4,86
1,1278.4,81,4,2,0,133,4,86
1,1272.0,84,4,2,0,127,4,86
1,1256.0,86,4,2,0,52,4,86
1,1256.8,87,4,2,0,40,4,86
1,1256.0,87,4,2,0,44,4,87
1,1260.0,87,4,2,0,174,4,87
1,1256.0,88,4,2,0,129,4,87
1,1262.4,86,4,2,0,167,4,87
1,1260.0,87,4,2,0,168,4,87
1,1271.2,83,4,2,0,174,4,86
1,1272.8,83,4,2,0,179,4,86
1,1280.8,81,4,2,0,168,4,86
1,1300.0,78,4,2,0,165,4,86
1,1308.8,77,4,2,0,163,4,86
1,1308.8,76,4,2,0,167,4,86
1,1292.8,79,4,2,0,169,4,86
1,1288.0,79,4,2,0,167,4,86
1,1280.8,81,4,2,0,162,4,86
1,1273.6,82,4,2,0,169,4,86
1,1272.8,83,4,2,0,170,4,86
1,1279.2,82,4,2,0,174,4,87
1,1288.0,80,4,2,0,122,4,86
1,1293.6,79,4,2,0,125,4,86
1,1290.4,79,4,2,0,134,4,86
1,1289.6,79,4,2,0,133,4,86
1,1297.6,78,4,2,0,50,4,86
1,1285.6,81,4,2,0,80,4,86
1,1280.8,81,4,2,0,131,4,86
1,1284.0,81,4,2,0,123,4,86
1,1287.2,80,4,2,0,116,4,86
1,1282.4,81,4,2,0,115,4,86
1,1270.4,83,4,2,0,133,4,86
1,1272.0,84,4,2,0,131,4,86
1,1264.8,84,4,2,0,174,4,87
1,1272.8,83,4,2,0,120,4,87
1,1276.8,82,4,2,0,128,4,87
1,1273.6,82,4,2,0,127,4,87
1,1275.2,81,4,2,0,159,4,87
1,1287.2,80,4,2,0,118,4,87
1,1281.6,82,4,2,0,129,4,87
1,1278.4,82,4,2,0,77,4,87
1,1280.0,82,4,2,0,80,4,87
1,1282.4,81,4,2,0,36,4,87
1,1281.6,81,4,2,0,44,4,87
1,1280.0,81,4,2,0,127,4,87
1,1287.2,81,4,2,0,37,4,87
1,1285.6,80,4,2,0,49,4,87
1,1287.2,80,4,2,0,174,4,87
1,1280.8,82,4,2,0,161,4,87
1,1276.8,82,4,2,0,45,4,87
1,1275.2,82,4,2,0,82,4,87
1,1280.8,82,4,2,0,164,4,87
1,1269.6,83,4,2,0,46,4,87
1,1272.8,84,4,2,0,44,4,87
1,1273.6,84,4,2,0,81,4,87
1,1274.4,83,4,2,0,126,4,87
1,1268.8,84,4,2,0,125,4,87
1,1255.2,86,4,2,0,165,4,87
1,1264.0,86,4,2,0,36,4,87
1,1258.4,85,4,2,0,44,4,87
1,1260.0,86,4,2,0,42,4,87
1,1253.6,86,4,2,0,48,4,87
1,1259.2,87,4,2,0,163,4,87
1,1256.8,87,4,2,0,159,4,87
1,1252.8,87,4,2,0,48,4,88
1,1254.4,87,4,2,0,118,4,88
1,1256.8,87,4,2,0,160,4,88
1,1253.6,87,4,2,0,79,4,88
1,1256.8,87,4,2,0,169,4,88
1,1251.2,88,4,2,0,162,4,88
1,1250.4,87,4,2,0,39,4,88
1,1260.0,87,4,2,0,32,4,88
1,1241.6,90,4,2,0,76,4,87
1,1248.8,89,4,2,0,46,4,87
1,1249.6,90,4,2,0,131,4,87
1,1244.0,89,4,2,0,169,4,87
1,1244.0,89,4,2,0,119,4,87
1,1246.4,90,4,2,0,174,4,87
1,1244.0,89,4,2,0,73,4,88
1,1243.2,89,4,2,0,78,4,88
1,1237.6,91,4,2,0,116,4,88
1,1248.8,89,4,2,0,167,4,87
1,1256.0,88,4,2,0,37,4,87
1,1249.6,89,4,2,0,49,4,87
1,1245.6,89,4,2,0,158,4,88
1,1245.6,89,4,2,0,39,4,88
1,1248.0,89,4,2,0,40,4,87
1,1254.4,88,4,2,0,45,4,87
1,1252.0,87,4,2,0,46,4,87
1,1255.2,88,4,2,0,33,4,87
1,1259.2,85,4,2,0,123,4,87
1,1274.4,84,4,2,0,161,4,87
1,1277.6,83,4,2,0,180,4,87
1,1272.8,83,4,2,0,36,4,87
1,1276.0,82,4,2,0,124,4,87
1,1271.2,83,4,2,0,40,4,87
1,1276.0,81,4,2,0,127,4,87
1,1275.2,82,4,2,0,134,4,87
1,1269.6,84,4,2,0,132,4,87
1,1271.2,84,4,2,0,119,4,87
1,1276.0,82,4,2,0,116,4,87
1,1272.0,82,4,2,0,133,4,87
1,1281.6,82,4,2,0,131,4,87
1,1281.6,82,4,2,0,50,4,87
1,1276.8,82,4,2,0,32,4,87
1,1278.4,81,4,2,0,128,4,87
1,1280.8,81,4,2,0,127,4,87
1,1279.2,82,4,2,0,173,4,87
1,1276.8,82,4,2,0,132,4,87
1,1288.8,80,4,2,0,45,4,87
1,1283.2,81,4,2,0,131,4,87
1,1275.2,84,4,2,0,82,4,87
1,1275.2,83,4,2,0,44,4,87
1,1268.8,83,4,2,0,81,4,87
1,1275.2,83,4,2,0,91,4,87
1,1269.6,84,4,2,0,83,4,87
1,1269.6,83,4,2,0,75,4,87
1,1269.6,83,4,2,0,76,4,87
1,1266.4,84,4,2,0,82,4,87
1,1271.2,84,4,2,0,77,4,87
1,1268.8,84,4,2,0,93,4,87
1,1292.8,80,4,2,0,130,4,87
1,1291.2,79,4,2,0,131,4,87
1,1292.0,80,4,2,0,127,4,87
1,1305.6,76,4,2,0,118,4,87
1,1300.8,76,4,2,0,121,4,87
1,1302.4,76,4,2,0,135,4,87
1,1304.8,77,4,2,0,130,4,87
1,1300.8,78,4,2,0,84,4,87
1,1304.0,78,4,2,0,76,4,87
1,1300.8,78,4,2,0,42,4,87
1,1307.2,76,4,2,0,47,4,87
1,1303.2,77,4,2,0,41,4,87
1,1307.2,77,4,2,0,35,4,87
1,1307.2,76,4,2,0,39,4,87
1,1305.6,76,4,2,0,49,4,87
1,1296.8,77,4,2,0,53,4,87
1,1300.8,78,4,2,0,47,4,87
1,1300.0,77,4,2,0,35,4,87
1,1292.8,79,4,2,0,49,4,86
1,1294.4,79,4,2,0,41,4,87
1,1289.6,80,4,2,0,36,4,87
1,1288.0,79,4,2,0,42,4,87
1,1302.4,77,4,2,0,34,4,87
1,1300.8,77,4,2,0,42,4,87
1,1290.4,79,4,2,0,37,4,86
1,1287.2,79,4,2,0,73,4,86
1,1296.8,79,4,2,0,44,4,86
1,1312.8,75,4,2,0,122,4,87
1,1309.6,76,4,2,0,171,4,87
1,1302.4,77,4,2,0,169,4,87
1,1304.0,76,4,2,0,165,4,87
1,1306.4,76,4,2,0,171,4,86
1,1309.6,75,4,2,0,162,4,86
1,1292.0,78,4,2,0,170,4,86
1,1291.2,79,4,2,0,170,4,86
1,1300.8,77,4,2,0,176,4,86
1,1300.0,77,4,2,0,165,4,86
1,1296.0,79,4,2,0,162,4,86
1,1290.4,78,4,2,0,181,4,86
1,1292.0,79,4,2,0,171,4,86
1,1294.4,78,4,2,0,173,4,87
1,1301.6,77,4,2,0,168,4,87
1,1303.2,76,4,2,0,179,4,87
1,1304.0,76,4,2,0,177,4,87
1,1304.0,76,4,2,0,167,4,87
1,1306.4,77,4,2,0,167,4,87
1,1303.2,77,4,2,0,164,4,86
1,1299.2,77,4,2,0,176,4,86
1,1305.6,76,4,2,0,171,4,86
1,1307.2,76,4,2,0,174,4,86
1,1304.0,76,4,2,0,172,4,86
1,1296.0,77,4,2,0,175,4,86
1,1301.6,77,4,2,0,160,4,86
1,1304.0,77,4,2,0,163,4,86
1,1302.4,78,4,2,0,173,4,86
1,1299.2,77,4,2,0,177,4,86
1,1305.6,76,4,2,0,181,4,86
1,1320.0,74,4,2,0,41,4,86
1,1320.0,74,4,2,0,177,4,87
1,1313.6,75,4,2,0,135,4,87
1,1312.0,75,4,2,0,87,4,87
1,1316.0,75,4,2,0,131,4,87
1,1312.8,75,4,2,0,128,4,87
1,1315.2,75,4,2,0,134,4,87
1,1312.0,75,4,2,0,127,4,86
1,1309.6,75,4,2,0,126,4,86
1,1304.8,76,4,2,0,137,4,86
1,1307.2,76,4,2,0,38,4,86
1,1307.2,76,4,2,0,123,4,87
1,1298.4,77,4,2,0,44,4,87
1,1288.8,79,4,2,0,138,4,87
1,1292.0,79,4,2,0,169,4,87
1,1287.2,79,4,2,0,127,4,87
1,1296.8,79,4,2,0,43,4,87
1,1296.8,79,4,2,0,131,4,87
1,1295.2,79,4,2,0,85,4,87
1,1306.4,76,4,2,0,175,4,87
1,1318.4,73,4,2,0,178,4,87
1,1336.0,72,4,2,0,162,4,87
1,1331.2,71,4,2,0,181,4,87
1,1336.0,70,4,2,0,166,4,87
1,1340.0,71,4,2,0,169,4,87
1,1341.6,71,4,2,0,162,4,87
1,1332.8,72,4,2,0,75,4,87
1,1328.8,72,4,2,0,88,4,87
1,1332.8,71,4,2,0,121,4,87
1,1324.0,73,4,2,0,46,4,87
1,1319.2,73,4,2,0,76,4,87
1,1318.4,74,4,2,0,123,4,87
1,1320.0,74,4,2,0,130,4,87
1,1301.6,77,4,2,0,169,4,87
1,1300.8,78,4,2,0,126,4,87
1,1304.0,77,4,2,0,128,4,87
1,1302.4,77,4,2,0,131,4,87
1,1296.8,78,4,2,0,134,4,87
1,1320.8,73,4,2,0,38,4,87
1,1325.6,73,4,2,0,34,4,87
1,1323.2,74,4,2,0,38,4,87
1,1334.4,71,4,2,0,38,4,87
1,1332.8,71,4,2,0,42,4,87
1,1336.8,71,4,2,0,36,4,87
1,1325.6,72,4,2,0,38,4,87
1,1329.6,72,4,2,0,44,4,87
1,1328.0,72,4,2,0,39,4,87
1,1348.0,70,4,2,0,119,4,87
1,1312.8,75,4,2,0,134,4,87
1,1310.4,76,4,2,0,50,4,87
1,1308.8,75,4,2,0,46,4,87
1,1309.6,76,4,2,0,95,4,87
1,1310.4,76,4,2,0,40,4,87
1,1312.0,76,4,2,0,52,4,87
1,1312.8,74,4,2,0,38,4,86
1,1319.2,75,4,2,0,40,4,86
1,1314.4,74,4,2,0,128,4,86
1,1339.2,70,4,2,0,160,4,86
1,1319.2,73,4,2,0,45,4,86
1,1324.8,74,4,2,0,84,4,86
1,1326.4,73,4,2,0,81,4,86
1,1319.2,73,4,2,0,47,4,86
1,1324.0,73,4,2,0,49,4,86
1,1325.6,73,4,2,0,33,4,86
1,1326.4,74,4,2,0,41,4,86
1,1326.4,73,4,2,0,44,4,86
1,1325.6,73,4,2,0,51,4,86
1,1320.0,73,4,2,0,46,4,86
1,1324.8,72,4,2,0,33,4,86
1,1345.6,70,4,2,0,48,4,86
1,1340.8,70,4,2,0,46,4,86
1,1342.4,70,4,2,0,41,4,86
1,1341.6,69,4,2,0,75,4,86
1,1345.6,69,4,2,0,135,4,86
1,1340.0,70,4,2,0,39,4,86
1,1338.4,71,4,2,0,47,4,86
1,1335.2,71,4,2,0,30,4,86
1,1335.2,71,4,2,0,43,4,86
1,1331.2,72,4,2,0,50,4,86
1,1330.4,71,4,2,0,45,4,86
1,1315.2,74,4,2,0,164,4,86
1,1319.2,74,4,2,0,43,4,86
1,1310.4,75,4,2,0,51,4,86
1,1312.0,76,4,2,0,37,4,86
1,1319.2,73,4,2,0,42,4,86
1,1315.2,75,4,2,0,44,4,86
1,1325.6,73,4,2,0,44,4,86
1,1324.8,73,4,2,0,32,4,86
1,1322.4,74,4,2,0,32,4,86
1,1325.6,72,4,2,0,45,4,86
1,1326.4,73,4,2,0,52,4,86
1,1323.2,72,4,2,0,31,4,86
1,1311.2,75,4,2,0,36,4,86
1,1312.8,75,4,2,0,35,4,86
1,1315.2,74,4,2,0,81,4,86
1,1318.4,74,4,2,0,123,4,86
1,1313.6,75,4,2,0,172,4,86
1,1300.8,77,4,2,0,177,4,86
1,1303.2,77,4,2,0,179,4,87
1,1308.0,76,4,2,0,164,4,87
1,1319.2,73,4,2,0,177,4,87
1,1312.0,75,4,2,0,161,4,87
1,1311.2,75,4,2,0,168,4,87
1,1310.4,75,4,2,0,174,4,87
1,1314.4,75,4,2,0,166,4,87
1,1332.0,72,4,2,0,130,4,86
1,1342.4,70,4,2,0,118,4,86
1,1342.4,70,4,2,0,133,4,86
1,1331.2,71,4,2,0,138,4,86
1,1321.6,74,4,2,0,170,4,86
1,1317.6,74,4,2,0,165,4,86
1,1321.6,73,4,2,0,164,4,86
1,1316.0,74,4,2,0,39,4,86
1,1321.6,74,4,2,0,44,4,86
1,1313.6,75,4,2,0,33,4,86
1,1316.8,74,4,2,0,38,4,86
1,1304.0,76,4,2,0,80,4,86
1,1307.2,76,4,2,0,81,4,86
1,1300.0,78,4,0,0,175,4,86
1,1300.8,78,4,0,0,79,4,87
0,1293.6,78,4,3,1,45,4,87
0,1293.6,78,4,3,1,171,4,87
0,1293.6,79,4,3,1,176,4,87
0,1292.0,79,4,3,1,116,4,87
0,1295.2,79,4,3,1,48,4,87
0,1290.4,79,4,3,1,46,4,87
0,1294.4,79,4,3,1,80,4,87
0,1290.4,78,4,3,1,73,4,87
0,1288.8,79,4,3,1,89,4,87
0,1290.4,79,4,3,1,120,4,87
0,1287.2,80,4,3,1,33,4,87
0,1301.6,78,4,3,1,46,4,87
1,1309.6,76,4,1,0,91,4,87
1,1304.8,76,4,1,0,115,4,87
1,1291.2,79,4,1,0,134,4,87
1,1288.0,79,4,1,0,175,4,87
1,1289.6,80,4,1,0,166,4,87
1,1280.0,81,4,1,0,44,4,87
1,1287.2,81,4,1,0,90,4,87
1,1280.8,81,4,1,0,120,4,87
1,1279.2,81,4,1,0,120,4,87
1,1280.8,81,4,1,0,116,4,87
1,1279.2,82,4,1,0,134,4,87
1,1287.2,79,4,1,0,30,4,87
1,1312.0,76,4,1,0,77,4,87
1,1315.2,75,4,1,0,87,4,87
1,1319.2,73,4,1,0,127,4,87
1,1323.2,73,4,1,0,43,4,87
1,1327.2,72,5,1,0,81,4,87
1,1318.4,75,5,1,0,31,4,87
1,1311.2,76,5,1,0,173,4,87
1,1309.6,75,5,1,0,30,4,87
1,1306.4,76,5,1,0,167,4,87
1,1296.8,77,5,1,0,118,4,87
1,1291.2,79,5,1,0,90,4,86
1,1289.6,79,5,1,0,162,4,86
0,1288.8,79,5,1,0,161,4,86
1,1289.6,80,5,1,0,177,4,86
1,1285.6,80,5,1,0,171,4,86
1,1296.8,78,5,1,0,170,4,86
1,1288.0,80,5,1,0,73,4,86
1,1288.0,81,5,1,0,115,4,86
1,1287.2,79,5,1,0,118,4,86
1,1292.8,79,5,1,0,129,4,86
1,1287.2,79,5,1,0,124,4,86
1,1291.2,79,5,1,0,86,4,86
1,1277.6,81,5,1,0,75,4,86
1,1280.0,81,5,1,0,31,4,86
1,1271.2,83,5,1,0,38,4,86
1,1273.6,84,5,1,0,32,4,86
1,1272.0,83,5,1,0,83,4,86
1,1268.0,83,5,1,0,38,4,86
1,1274.4,81,5,1,0,42,4,86
1,1283.2,80,5,1,0,87,4,86
1,1290.4,79,5,1,0,40,4,86
1,1293.6,78,5,1,0,31,4,86
1,1295.2,79,5,1,0,46,4,86
1,1299.2,78,5,1,0,159,4,86
1,1293.6,78,5,1,0,80,4,86
1,1299.2,77,5,1,0,168,4,86
1,1298.4,77,5,1,0,123,4,86
1,1280.8,81,5,1,0,53,4,87
1,1278.4,83,5,1,0,47,4,87
1,1286.4,80,5,1,0,179,4,87
1,1287.2,81,5,1,0,174,4,87
1,1292.8,79,5,1,0,159,4,87
1,1288.0,79,5,1,0,163,4,87
1,1286.4,80,5,1,0,161,4,86
1,1298.4,77,5,1,0,170,4,86
1,1299.2,77,5,1,0,167,4,86
1,1322.4,74,5,1,0,178,4,86
1,1313.6,75,5,1,0,123,4,86
1,1312.0,75,5,1,0,30,4,86
1,1304.8,76,5,1,0,173,4,86
1,1307.2,76,5,1,0,173,4,86
1,1308.0,76,5,1,0,161,4,86
1,1325.6,72,5,1,0,159,4,86
1,1325.6,72,5,1,0,178,4,86
1,1332.0,72,5,1,0,164,4,86
1,1316.0,73,5,1,0,93,4,86
1,1304.0,77,5,1,0,162,4,86
1,1300.0,78,5,1,0,162,4,86
1,1300.8,77,5,1,0,178,4,86
1,1303.2,77,5,1,0,169,4,86
1,1301.6,77,5,1,0,180,4,86
1,1299.2,77,5,1,0,175,4,86
1,1309.6,76,5,1,0,48,4,86
0,1306.4,76,5,1,0,48,4,86
0,1294.4,78,5,1,0,41,4,86
0,1295.2,79,5,1,0,47,4,86
0,1291.2,78,5,1,0,43,4,86
1,1291.2,79,5,1,0,48,4,86
1,1292.8,79,5,1,0,35,4,86
1,1295.2,78,5,1,0,90,4,86
1,1296.8,78,5,1,0,129,4,86
1,1302.4,77,5,1,0,135,4,86
1,1290.4,79,5,1,0,44,4,86
1,1296.8,79,5,1,0,124,4,86
1,1292.0,79,5,1,0,83,4,86
1,1294.4,79,5,1,0,41,4,86
1,1293.6,79,5,1,0,171,4,86
1,1292.0,78,5,1,0,167,4,86
1,1295.2,78,5,1,0,125,4,86
0,1295.2,78,5,1,0,47,4,86
0,1293.6,78,5,1,0,36,4,86
0,1299.2,78,5,1,0,45,4,86
1,1304.0,76,5,1,0,120,4,86
1,1312.0,75,5,1,0,172,4,86
1,1312.0,76,5,1,0,136,4,86
1,1313.6,74,5,1,0,137,4,86
1,1318.4,74,5,1,0,118,4,86
1,1320.0,74,5,1,0,158,4,86
1,1317.6,74,5,1,0,166,4,87
1,1319.2,74,5,1,0,174,4,87
1,1322.4,74,5,1,0,170,4,87
1,1323.2,73,5,1,0,176,4,86
1,1306.4,76,5,1,0,162,4,86
1,1303.2,76,5,1,0,178,4,86
1,1310.4,76,5,1,0,172,4,86
1,1303.2,76,5,1,0,162,4,86
1,1308.0,76,5,1,0,171,4,86
1,1303.2,76,5,1,0,161,4,86
1,1303.2,76,5,1,0,165,4,86
1,1312.0,75,5,1,0,177,4,86
1,1307.2,75,5,1,0,176,4,86
1,1308.0,76,5,1,0,129,4,86
1,1305.6,77,5,1,0,115,4,86
1,1302.4,76,5,1,0,163,4,86
1,1297.6,77,5,1,0,133,4,86
1,1300.0,76,5,1,0,135,4,87
1,1307.2,77,5,1,0,138,4,87
1,1304.8,77,5,1,0,136,4,87
1,1301.6,77,5,1,0,131,4,87
1,1303.2,76,5,1,0,132,4,87
1,1304.8,76,5,1,0,129,4,87
1,1296.8,77,5,1,0,124,4,87
1,1294.4,78,5,1,0,130,4,87
1,1302.4,78,5,1,0,81,4,87
1,1305.6,77,5,1,0,77,4,87
1,1300.8,76,5,1,0,130,4,87
1,1299.2,77,5,1,0,36,4,87
1,1299.2,77,5,1,0,34,4,87
1,1290.4,80,5,1,0,44,4,87
1,1297.6,78,5,1,0,168,4,87
1,1300.8,78,5,1,0,90,4,87
1,1297.6,78,5,1,0,83,4,87
1,1298.4,78,5,1,0,120,4,87
1,1298.4,77,5,1,0,131,4,87
1,1300.0,78,5,1,0,119,4,87
1,1294.4,78,5,1,0,128,4,87
1,1300.0,78,5,1,0,95,4,87
1,1300.0,78,5,1,0,35,4,87
1,1310.4,76,5,1,0,34,4,87
1,1300.0,77,5,1,0,38,4,87
1,1287.2,79,5,1,0,46,4,87
1,1287.2,80,5,1,0,37,4,87
1,1294.4,79,5,1,0,42,4,86
1,1297.6,78,5,1,0,52,4,86
1,1292.0,79,5,1,0,34,4,86
1,1296.0,79,5,1,0,39,4,86
1,1295.2,78,5,1,0,82,4,87
1,1296.0,78,5,1,0,48,4,87
1,1302.4,77,5,1,0,41,4,87
1,1299.2,77,5,1,0,48,4,86
1,1292.0,78,5,1,0,46,4,86
1,1300.8,77,5,1,0,49,4,86
1,1300.8,77,5,1,0,47,4,87
1,1296.8,78,5,1,0,42,4,87
1,1290.4,79,5,1,0,45,4,87
1,1291.2,80,5,1,0,52,4,87
1,1285.6,79,5,1,0,45,4,87
1,1292.0,78,5,1,0,46,4,87
1,1293.6,79,5,1,0,50,4,87
1,1291.2,79,5,1,0,40,4,87
1,1281.6,81,5,1,0,33,4,87
1,1284.8,81,5,1,0,43,4,87
1,1280.8,81,5,1,0,162,4,87
1,1288.8,79,5,1,0,137,4,87
1,1288.0,80,5,1,0,126,4,87
1,1296.0,77,5,1,0,43,4,87
1,1293.6,78,5,1,0,35,4,87
1,1288.8,79,5,1,0,52,4,87
1,1289.6,80,5,1,0,39,4,87
1,1278.4,82,5,1,0,52,4,87
1,1285.6,80,5,1,0,53,4,87
1,1285.6,80,5,1,0,33,4,87
1,1287.2,80,5,1,0,134,4,87
1,1284.8,81,5,1,0,78,4,87
1,1282.4,81,5,1,0,162,4,87
1,1293.6,78,5,1,0,39,4,87
1,1291.2,78,5,1,0,76,4,87
1,1293.6,78,5,1,0,177,4,87
1,1284.8,81,5,1,0,168,4,87
1,1281.6,82,5,1,0,180,4,87
1,1274.4,82,5,1,0,180,4,87
1,1276.0,82,5,1,0,178,4,87
